POSITION,CHAMP_YEAR,DIVISION,EVENT,SEX,ATHLETE,YEAR,TEAM,TIME,TIME_SECS,MARK,CONV,POINTS,MEET,MEET DATE
274,2010,D1,4x400,Men,,,South Florida (C),3:14:12,194.12,,,,2010 BIG EAST Outdoor Track & Field Championships,"Apr 30, 2010"
274,2010,D1,4x400,Men,,,Minnesota (A),3:14:12,194.12,,,,2010 Baldy Castillo Invitational,"Mar 19, 2010"
277,2010,D1,4x400,Men,,,Yale (C),3:14:13,194.13,,,,Ivy League Outdoor Track & Field Championships,"May 8, 2010"
277,2010,D1,4x400,Men,,,Central Arkansas (A),3:14:13,194.13,,,,Ole Miss Invitational,"Apr 10, 2010"
279,2010,D1,4x400,Men,,,Connecticut (H),3:14:15,194.15,,,,IC4A Outdoor Championship,"May 14, 2010"
280,2010,D1,4x400,Men,,,Memphis (B),3:14:16,194.16,,,,John McDonnell Invitational,"Apr 9, 2010"
281,2010,D1,4x400,Men,,,Utah State (C),3:14:17,194.17,,,,Brutus Hamilton Invitational,"Apr 23, 2010"
282,2010,D1,4x400,Men,,,North Carolina St. (D),3:14:24,194.24,,,,ACC Outdoor Championships,"Apr 15, 2010"
283,2010,D1,4x400,Men,,,Penn (J),3:14:25,194.25,,,,IC4A Outdoor Championship,"May 14, 2010"
284,2010,D1,4x400,Men,,,Sacramento St. (A),3:14:27,194.27,,,,Cal/Nevada Collegiate Championship,"Mar 27, 2010"
285,2010,D1,4x400,Men,,,Northern Colorado (D),3:14:33,194.33,,,,2010 Big Sky Conference Championships,"May 12, 2010"
286,2010,D1,4x400,Men,,,Rhode Island (H),3:14:34,194.34,,,,NEICAAA Outdoor Track & Field Championship,"May 6, 2010"
286,2010,D1,4x400,Men,,,Purdue (E),3:14:34,194.34,,,,25th Jesse Owens Track Classic,"Apr 30, 2010"
286,2010,D1,4x400,Men,,,TCU (A),3:14:34,194.34,,,,TCU Horned Frog Invitational,"Mar 19, 2010"
289,2010,D1,4x400,Men,,,Drake (D),3:14:36,194.36,,,,Musco Invitational,"May 1, 2010"
290,2010,D1,4x400,Men,,,Kentucky (C),3:14:37,194.37,,,,SEC Outdoor Track & Field Championships,"May 13, 2010"
290,2010,D1,4x400,Men,,,Missouri (I),3:14:37,194.37,,,,Arkansas Twilight,"Apr 30, 2010"
292,2010,D1,4x400,Men,,,Manhattan (A),3:14:41,194.41,,,,IC4A Outdoor Championship,"May 14, 2010"
293,2010,D1,4x400,Men,,,Colorado St. (B),3:14:48,194.48,,,,Mountain West Outdoor Track & Field Championships,"May 12, 2010"
293,2010,D1,4x400,Men,,,UCLA (C),3:14:48,194.48,,,,USC vs UCLA Dual Meet,"May 1, 2010"
295,2010,D1,4x400,Men,,,Washington St. (H),3:14:49,194.49,,,,WSU Cougar Invitational (Club/Unattached),"Apr 24, 2010"
296,2010,D1,4x400,Men,,,Arkansas (A),3:14:54,194.54,,,,Razorback Spring Invitational,"Mar 27, 2010"
297,2010,D1,4x400,Men,,,Army (B),3:14:56,194.56,,,,Military Track & Field Championships,"Mar 26, 2010"
298,2010,D1,4x400,Men,,,South Florida (B),3:14:58,194.58,,,,FSU Relays,"Mar 25, 2010"
299,2010,D1,4x400,Men,,,Iowa (D),3:14:63,194.63,,,,Auburn Tiger Track Classic,"Apr 2, 2010"
300,2010,D1,4x400,Men,,,Delaware State (I),3:14:64,194.64,,,,Delaware State University Track & Field Invitational,"May 1, 2010"
300,2010,D1,4x400,Men,,,UCLA (B),3:14:64,194.64,,,,Oregon vs. UCLA,"Apr 17, 2010"
302,2010,D1,4x400,Men,,,Cincinnati (I),3:14:66,194.66,,,,All Ohio Championships,"Apr 16, 2010"
302,2010,D1,4x400,Men,,,Oregon (B),3:14:66,194.66,,,,Oregon Preview,"Mar 20, 2010"
304,2010,D1,4x400,Men,,,Notre Dame (E),3:14:67,194.67,,,,2010 BIG EAST Outdoor Track & Field Championships,"Apr 30, 2010"
305,2010,D1,4x400,Men,,,Missouri (A),3:14:68,194.68,,,,Missouri Relays,"Mar 25, 2010"
306,2010,D1,4x400,Men,,,Northern Iowa (E),3:14:71,194.71,,,,John Jacobs Collegiate Invitational,"Apr 16, 2010"
307,2010,D1,4x400,Men,,,Memphis (A),3:14:73,194.73,,,,Joey Haines Southeast Missouri State University,"Apr 2, 2010"
308,2010,D1,4x400,Men,,,Maryland (E),3:14:74,194.74,,,,ACC Outdoor Championships,"Apr 15, 2010"
309,2010,D1,4x400,Men,,,Rutgers (A),3:14:75,194.75,,,,45th Colonial Relays,"Apr 2, 2010"
310,2010,D1,4x400,Men,,,Oral Roberts (B),3:14:82,194.82,,,,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
311,2010,D1,4x400,Men,,,Eastern Michigan (B),3:14:88,194.88,,,,Mid-American Conference Outdoor Championships,"May 13, 2010"
311,2010,D1,4x400,Men,,,N. Carolina A&T (A),3:14:88,194.88,,,,Wake Forest Open,"Mar 19, 2010"
313,2010,D1,4x400,Men,,,Columbia (A),3:14:89,194.89,,,,University of Pennsylvania Invitational,"Apr 3, 2010"
314,2010,D1,4x400,Men,,,Virginia Tech (B),3:14:92,194.92,,,,ACC Outdoor Championships,"Apr 15, 2010"
315,2010,D1,4x400,Men,,,Florida Int'l (G),3:14:94,194.94,,,,52nd Annual Mt. SAC Relays,"Apr 15, 2010"
316,2010,D1,4x400,Men,,,Campbell (G),3:14:98,194.98,,,,Atlantic Sun Championship,"May 14, 2010"
316,2010,D1,4x400,Men,,,UL-Monroe (B),3:14:98,194.98,,,,ULM Warhawk Classic,"Apr 24, 2010"
318,2010,D1,4x400,Men,,,Weber State (C),3:14:99,194.99,,,,2010 Utah Spring Classic,"Apr 10, 2010"
319,2010,D1,4x400,Men,,,Utah Valley (E),3:15:02,195.02,,,,Great West Conference Champs,"May 13, 2010"
319,2010,D1,4x400,Men,,,Cal Poly (E),3:15:02,195.02,,,,Big West Conference Track & Field Championships,"May 14, 2010"
319,2010,D1,4x400,Men,,,St. Joseph's (Pa.) (F),3:15:02,195.02,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
322,2010,D1,4x400,Men,,,Sacramento St. (B),3:15:03,195.03,,,,Sacramento State MONDO Invitational,"Apr 17, 2010"
323,2010,D1,4x400,Men,,,Houston (G),3:15:04,195.04,,,,LSU Alumni Gold,"Apr 16, 2010"
324,2010,D1,4x400,Men,,,Texas (A),3:15:05,195.05,,,,Miami Hurricane Invitational,"Mar 19, 2010"
324,2010,D1,4x400,Men,,,Louisiana Tech (B),3:15:05,195.05,,,,Jim Mize Invitational,"Mar 20, 2010"
326,2010,D1,4x400,Men,,,Stanford (E),3:15:08,195.08,,,,Cal vs. Stanford Big Meet,"Apr 10, 2010"
327,2010,D1,4x400,Men,,,Rhode Island (G),3:15:11,195.11,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
328,2010,D1,4x400,Men,,,Texas State (G),3:15:19,195.19,,,,Southland Conference Outdoor Championships,"May 14, 2010"
328,2010,D1,4x400,Men,,,Penn State (A),3:15:19,195.19,,,,31st Sun Angel Track Classic - University,"Apr 8, 2010"
330,2010,D1,4x400,Men,,,Arkansas-Little Rock (C),3:15:21,195.21,,,,Sun Belt Outdoor Track & Field Championships,"May 7, 2010"
331,2010,D1,4x400,Men,,,Troy (M),3:15:22,195.22,,,,Auburn War Eagle Invitational,"Apr 16, 2010"
332,2010,D1,4x400,Men,,,UC Riverside (B),3:15:30,195.3,,,,Asics Steve Scott Invitational,"May 1, 2010"
333,2010,D1,4x400,Men,,,Long Island (I),3:15:32,195.32,,,,Northeast Conference Championship,"May 1, 2010"
333,2010,D1,4x400,Men,,,Fordham (I),3:15:32,195.32,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
333,2010,D1,4x400,Men,,,Kentucky (B),3:15:32,195.32,,,,Border Battle,"Apr 10, 2010"
336,2010,D1,4x400,Men,,,California (A),3:15:34,195.34,,,,Jim Click Shootout,"Apr 3, 2010"
336,2010,D1,4x400,Men,,,UL-Monroe (C),3:15:34,195.34,,,,UL-Lafayette LOUSIANA CLASSICS Invite & Multi-Events,"Mar 18, 2010"
338,2010,D1,4x400,Men,,,Temple (J),3:15:36,195.36,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
338,2010,D1,4x400,Men,,,Georgetown (C),3:15:36,195.36,,,,Raleigh Relays,"Mar 26, 2010"
340,2010,D1,4x400,Men,,,VCU (G),3:15:37,195.37,,,,IC4A Outdoor Championship,"May 14, 2010"
340,2010,D1,4x400,Men,,,Manhattan (F),3:15:37,195.37,,,,MAAC Outdoor Track & Field Championships,"May 1, 2010"
342,2010,D1,4x400,Men,,,Michigan State (A),3:15:38,195.38,,,,Big Ten Conference Outdoor Championships,"May 14, 2010"
343,2010,D1,4x400,Men,,,Louisiana Tech (C),3:15:40,195.4,,,,LSU Relays (College/Open),"Mar 26, 2010"
344,2010,D1,4x400,Men,,,Indiana (H),3:15:41,195.41,,,,25th Jesse Owens Track Classic,"Apr 30, 2010"
345,2010,D1,4x400,Men,,,UCLA (A),3:15:43,195.43,,,,Rafer Johnson/Jackie Joyner-Kersee Invite,"Apr 8, 2010"
346,2010,D1,4x400,Men,,,Harvard (E),3:15:44,195.44,,,,Ivy League Outdoor Track & Field Championships,"May 8, 2010"
347,2010,D1,4x400,Men,,,BYU (B),3:15:46,195.46,,,,Stanford Invitational,"Mar 26, 2010"
348,2010,D1,4x400,Men,,,Northern Colorado (F),3:15:47,195.47,,,,Front Range Classic,"May 1, 2010"
349,2010,D1,4x400,Men,,,Iowa (G),3:15:54,195.54,,,,Iowa Invitational,"Apr 17, 2010"
350,2010,D1,4x400,Men,,,Maryland-Eastern Shore (C),3:15:57,195.57,,,,MEAC Outdoor Championships,"May 6, 2010"
351,2010,D1,4x400,Men,,,Howard (B),3:15:58,195.58,,,,45th Colonial Relays,"Apr 2, 2010"
352,2010,D1,4x400,Men,,,Cornell (A),3:15:60,195.6,,,,Spring Break Classic,"Mar 20, 2010"
353,2010,D1,4x400,Men,,,Long Island (E),3:15:62,195.62,,,,Lou Onesty/Milton G. Abramson Invitational,"Apr 9, 2010"
354,2010,D1,4x400,Men,,,Hartford (E),3:15:63,195.63,,,,NEICAAA Outdoor Track & Field Championship,"May 6, 2010"
355,2010,D1,4x400,Men,,,Texas (C),3:15:66,195.66,,,,Miami Hurricane Invitational,"Mar 19, 2010"
356,2010,D1,4x400,Men,,,Washington (F),3:15:67,195.67,,,,UW Ken Shannon Invitational,"May 8, 2010"
357,2010,D1,4x400,Men,,,UTSA (A),3:15:68,195.68,,,,Victor Lopez Bayou Classic,"Mar 26, 2010"
358,2010,D1,4x400,Men,,,Colorado (G),3:15:73,195.73,,,,Jack Christiansen Invitational,"Apr 23, 2010"
358,2010,D1,4x400,Men,,,Bucknell (P),3:15:73,195.73,,,,IC4A Outdoor Championship,"May 14, 2010"
358,2010,D1,4x400,Men,,,Northern Iowa (C),3:15:73,195.73,,,,Jim Duncan Invitational 2010,"Apr 9, 2010"
361,2010,D1,4x400,Men,,,Central Michigan (B),3:15:78,195.78,,,,Lenny Lyle / Clarke Wood Invite,"Apr 16, 2010"
361,2010,D1,4x400,Men,,,Bryant (G),3:15:78,195.78,,,,NEICAAA Outdoor Track & Field Championship,"May 6, 2010"
361,2010,D1,4x400,Men,,,LSU (A),3:15:78,195.78,,,,UL-Lafayette LOUSIANA CLASSICS Invite & Multi-Events,"Mar 18, 2010"
364,2010,D1,4x400,Men,,,Alcorn State (A),3:15:81,195.81,,,,LSU Alumni Gold,"Apr 16, 2010"
365,2010,D1,4x400,Men,,,SIU-Edwardsville (C),3:15:90,195.9,,,,SIUE Gateway Classic,"Apr 17, 2010"
366,2010,D1,4x400,Men,,,Temple (D),3:15:91,195.91,,,,IC4A Outdoor Championship,"May 14, 2010"
367,2010,D1,4x400,Men,,,Buffalo (C),3:15:92,195.92,,,,Mid-American Conference Outdoor Championships,"May 13, 2010"
367,2010,D1,4x400,Men,,,Miami (Ohio) (C),3:15:92,195.92,,,,Mid-American Conference Outdoor Championships,"May 13, 2010"
367,2010,D1,4x400,Men,,,Radford (A),3:15:92,195.92,,,,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
370,2010,D1,4x400,Men,,,Kansas (C),3:15:93,195.93,,,,Razorback Spring Invitational,"Mar 27, 2010"
371,2010,D1,4x400,Men,,,Delaware State (B),3:15:94,195.94,,,,Delaware Open I,"Apr 10, 2010"
371,2010,D1,4x400,Men,,,North Texas (C),3:15:94,195.94,,,,TCU Horned Frog Invitational,"Mar 19, 2010"
373,2010,D1,4x400,Men,,,Weber State (E),3:15:95,195.95,,,,Javiers Wildcat Challenge,"Apr 24, 2010"
373,2010,D1,4x400,Men,,,Morgan State (H),3:15:95,195.95,,,,MEAC Outdoor Championships,"May 6, 2010"
375,2010,D1,4x400,Men,,,Central Michigan (A),3:15:96,195.96,,,,Raleigh Relays,"Mar 26, 2010"
376,2010,D1,4x400,Men,,,Jackson State (D),3:15:97,195.97,,,,2010 SWAC Track and Field Outdoor Championship,"Apr 29, 2010"
377,2010,D1,4x400,Men,,,Iowa (K),3:15:99,195.99,,,,Musco Invitational,"May 1, 2010"
378,2010,D1,4x400,Men,,,Tennessee (A),3:16:01,196.01,,,,2010 Florida Relays,"Apr 2, 2010"
379,2010,D1,4x400,Men,,,Kansas State (F),3:16:02,196.02,,,,Big 12 Championships,"May 14, 2010"
379,2010,D1,4x400,Men,,,Texas State (F),3:16:02,196.02,,,,Texas Invite,"May 1, 2010"
379,2010,D1,4x400,Men,,,Northern Iowa (A),3:16:02,196.02,,,,Tom Botts Invitational,"Apr 2, 2010"
382,2010,D1,4x400,Men,,,Penn (A),3:16:04,196.04,,,,Villanova Outdoor Duals,"Mar 27, 2010"
383,2010,D1,4x400,Men,,,Jackson State (B),3:16:08,196.08,,,,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
383,2010,D1,4x400,Men,,,Lamar (A),3:16:08,196.08,,,,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
385,2010,D1,4x400,Men,,,Delaware (A),3:16:09,196.09,,,,2010 CAA Track & Field Championships,"Apr 30, 2010"
385,2010,D1,4x400,Men,,,Iowa State (C),3:16:09,196.09,,,,Drake Relays,"Apr 21, 2010"
385,2010,D1,4x400,Men,,,UC Irvine (B),3:16:09,196.09,,,,2010 Ben Brown Invitational,"Mar 4, 2010"
388,2010,D1,4x400,Men,,,Savannah State (F),3:16:10,196.1,,,,SCSU Robert Jet Johnson Bulldog Relays,"Apr 10, 2010"
388,2010,D1,4x400,Men,,,North Carolina St. (A),3:16:10,196.1,,,,Charlotte 49er Classic,"Mar 18, 2010"
390,2010,D1,4x400,Men,,,Wyoming (D),3:16:12,196.12,,,,Front Range Classic,"May 1, 2010"
391,2010,D1,4x400,Men,,,Purdue (A),3:16:16,196.16,,,,Purdue Mike Poehlein Invitational,"Apr 2, 2010"
392,2010,D1,4x400,Men,,,Washington St. (B),3:16:17,196.17,,,,Stanford Invitational,"Mar 26, 2010"
393,2010,D1,4x400,Men,,,Syracuse (C),3:16:18,196.18,,,,2010 BIG EAST Outdoor Track & Field Championships,"Apr 30, 2010"
394,2010,D1,4x400,Men,,,UCLA (D),3:16:20,196.2,,,,Pac-10 Track & Field Championships,"May 15, 2010"
394,2010,D1,4x400,Men,,,Colorado (H),3:16:20,196.2,,,,Big 12 Championships,"May 14, 2010"
394,2010,D1,4x400,Men,,,Air Force (E),3:16:20,196.2,,,,Beach Invitational,"Apr 16, 2010"
394,2010,D1,4x400,Men,,,Oregon (E),3:16:20,196.2,,,,Oregon Relays presented by Oregon Community Credit Union,"Apr 30, 2010"
398,2010,D1,4x400,Men,,,Penn (I),3:16:21,196.21,,,,Ivy League Outdoor Track & Field Championships,"May 8, 2010"
399,2010,D1,4x400,Men,,,Monmouth (D),3:16:25,196.25,,,,Sea Ray Relays,"Apr 7, 2010"
399,2010,D1,4x400,Men,,,Washington St. (I),3:16:25,196.25,,,,UW vs. WSU,"May 1, 2010"
401,2010,D1,4x400,Men,,,Eastern Illinois (A),3:16:26,196.26,,,,EIU Outdoor Invitational,"Mar 27, 2010"
402,2010,D1,4x400,Men,,,Seton Hall (E),3:16:34,196.34,,,,Sea Ray Relays,"Apr 7, 2010"
403,2010,D1,4x400,Men,,,Fairleigh Dickinson (C),3:16:36,196.36,,,,IC4A Outdoor Championship,"May 14, 2010"
404,2010,D1,4x400,Men,,,Rider (C),3:16:37,196.37,,,,IC4A Outdoor Championship,"May 14, 2010"
405,2010,D1,4x400,Men,,,Arkansas (H),3:16:39,196.39,,,,Arkansas Twilight,"Apr 30, 2010"
406,2010,D1,4x400,Men,,,Citadel (D),3:16:41,196.41,,,,Southern Conference Championship,"Apr 24, 2010"
406,2010,D1,4x400,Men,,,Washington St. (E),3:16:41,196.41,,,,Rafer Johnson/Jackie Joyner-Kersee Invite,"Apr 8, 2010"
408,2010,D1,4x400,Men,,,VCU (F),3:16:42,196.42,,,,2010 CAA Track & Field Championships,"Apr 30, 2010"
409,2010,D1,4x400,Men,,,North Carolina St. (B),3:16:44,196.44,,,,Raleigh Relays,"Mar 26, 2010"
410,2010,D1,4x400,Men,,,Northern Colorado (A),3:16:46,196.46,,,,CSU Pueblo Open,"Mar 28, 2010"
410,2010,D1,4x400,Men,,,Kansas State (C),3:16:46,196.46,,,,Ward Haylett,"May 1, 2010"
412,2010,D1,4x400,Men,,,Boston U. (F),3:16:48,196.48,,,,America East Championships,"May 1, 2010"
413,2010,D1,4x400,Men,,,DePaul (E),3:16:49,196.49,,,,2010 BIG EAST Outdoor Track & Field Championships,"Apr 30, 2010"
413,2010,D1,4x400,Men,,,N.C. Central (E),3:16:49,196.49,,,,2010 International Friendship & Freedom Game,"Apr 17, 2010"
415,2010,D1,4x400,Men,,,Mount St. Mary's (E),3:16:51,196.51,,,,Northeast Conference Championship,"May 1, 2010"
416,2010,D1,4x400,Men,,,Utah Valley (D),3:16:52,196.52,,,,2010 Utah Spring Classic,"Apr 10, 2010"
417,2010,D1,4x400,Men,,,Sacramento St. (F),3:16:53,196.53,,,,2010 Big Sky Conference Championships,"May 12, 2010"
417,2010,D1,4x400,Men,,,Buffalo (A),3:16:53,196.53,,,,Penn Relays,"Apr 20, 2010"
419,2010,D1,4x400,Men,,,North Dakota St. (C),3:16:56,196.56,,,,Summit League Outdoor Track & Field Championships,"May 13, 2010"
420,2010,D1,4x400,Men,,,Grambling (F),3:16:57,196.57,,,,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
421,2010,D1,4x400,Men,,,Pittsburgh (C),3:16:58,196.58,,,,31st Sun Angel Track Classic - University,"Apr 8, 2010"
422,2010,D1,4x400,Men,,,Portland State (C),3:16:61,196.61,,,,Stanford Invitational,"Mar 26, 2010"
423,2010,D1,4x400,Men,,,Stanford (A),3:16:64,196.64,,,,Stanford Opener,"Mar 6, 2010"
424,2010,D1,4x400,Men,,,SE Louisiana (C),3:16:67,196.67,,,,Jim Mize Invitational,"Mar 20, 2010"
425,2010,D1,4x400,Men,,,Lafayette (E),3:16:71,196.71,,,,Patriot League Outdoor Track & Field Championships,"Apr 30, 2010"
426,2010,D1,4x400,Men,,,Long Beach St. (A),3:16:75,196.75,,,,USC Trojan Invitational,"Mar 19, 2010"
426,2010,D1,4x400,Men,,,UNC-Wilmington (F),3:16:75,196.75,,,,2010 ASICS Winthrop Invitational,"Mar 25, 2010"
428,2010,D1,4x400,Men,,,SIU-Edwardsville (A),3:16:77,196.77,,,,CCU Invitational,"Mar 12, 2010"
429,2010,D1,4x400,Men,,,Western Illinois (B),3:16:78,196.78,,,,Summit League Outdoor Track & Field Championships,"May 13, 2010"
429,2010,D1,4x400,Men,,,Rider (D),3:16:78,196.78,,,,MAAC Outdoor Track & Field Championships,"May 1, 2010"
431,2010,D1,4x400,Men,,,Auburn (A),3:16:81,196.81,,,,Georgia Tech Yellow Jacket Invitational,"Mar 26, 2010"
432,2010,D1,4x400,Men,,,Virginia Tech (A),3:16:83,196.83,,,,2010 Florida Relays,"Apr 2, 2010"
432,2010,D1,4x400,Men,,,Arizona (A),3:16:83,196.83,,,,Jim Click Shootout,"Apr 3, 2010"
434,2010,D1,4x400,Men,,,Clemson (B),3:16:85,196.85,,,,Georgia Tech 3-Way,"May 1, 2010"
435,2010,D1,4x400,Men,,,Binghamton (H),3:16:87,196.87,,,,Bucknell Team Challenge,"Apr 17, 2010"
436,2010,D1,4x400,Men,,,Kennesaw State (I),3:16:88,196.88,,,,2010 Florida Relays,"Apr 2, 2010"
437,2010,D1,4x400,Men,,,St. Peter's (D),3:16:89,196.89,,,,IC4A Outdoor Championship,"May 14, 2010"
438,2010,D1,4x400,Men,,,Louisville (A),3:16:91,196.91,,,,LSU Relays (College/Open),"Mar 26, 2010"
439,2010,D1,4x400,Men,,,Miami (B),3:16:93,196.93,,,,Miami Hurricane Invitational,"Mar 19, 2010"
440,2010,D1,4x400,Men,,,UTSA (F),3:16:94,196.94,,,,Southland Conference Outdoor Championships,"May 14, 2010"
440,2010,D1,4x400,Men,,,UC Santa Barbara (F),3:16:94,196.94,,,,Big West Challenge,"Apr 9, 2010"
442,2010,D1,4x400,Men,,,Sacred Heart (D),3:16:95,196.95,,,,Northeast Conference Championship,"May 1, 2010"
443,2010,D1,4x400,Men,,,South Carolina (E),3:16:97,196.97,,,,South Carolina Weems Baskin Invite,"Mar 27, 2010"
444,2010,D1,4x400,Men,,,Indiana (K),3:16:98,196.98,,,,Big Ten Conference Outdoor Championships,"May 14, 2010"
445,2010,D1,4x400,Men,,,Long Island (H),3:16:99,196.99,,,,NY Metropolitan Championships,"Apr 17, 2010"
446,2010,D1,4x400,Men,,,Cal St. Northridge (E),3:17:00,197.0,,,,Cal/Nevada Collegiate Championship,"Mar 27, 2010"
446,2010,D1,4x400,Men,,,Indiana (C),3:17:00,197.0,,,,Border Battle,"Apr 10, 2010"
446,2010,D1,4x400,Men,,,Northern Arizona (A),3:17:00,197.0,,,,31st Sun Angel Track Classic - University,"Apr 8, 2010"
446,2010,D1,4x400,Men,,,Binghamton (D),3:17:00,197.0,,,,Princeton Sam Howell Invitational,"Apr 2, 2010"
450,2010,D1,4x400,Men,,,Southern Utah (D),3:17:01,197.01,,,,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
451,2010,D1,4x400,Men,,,New Mexico (D),3:17:04,197.04,,,,Mountain West Outdoor Track & Field Championships,"May 12, 2010"
452,2010,D1,4x400,Men,,,Lamar (C),3:17:07,197.07,,,,Rice J. Fred Duckett Twilight,"Apr 24, 2010"
452,2010,D1,4x400,Men,,,Georgetown (G),3:17:07,197.07,,,,Princeton Larry Ellis Invitational,"Apr 16, 2010"
454,2010,D1,4x400,Men,,,South Carolina St. (I),3:17:08,197.08,,,,MEAC Outdoor Championships,"May 6, 2010"
455,2010,D1,4x400,Men,,,Iowa (E),3:17:10,197.1,,,,Auburn Tiger Track Classic,"Apr 2, 2010"
455,2010,D1,4x400,Men,,,Fordham (B),3:17:10,197.1,,,,Mason Spring Open,"Mar 20, 2010"
457,2010,D1,4x400,Men,,,Michigan (D),3:17:12,197.12,,,,The Dual - Ohio State vs Michigan,"Apr 10, 2010"
458,2010,D1,4x400,Men,,,Maine (H),3:17:13,197.13,,,,America East Championships,"May 1, 2010"
459,2010,D1,4x400,Men,,,Savannah State (G),3:17:16,197.16,,,,Penn Relays,"Apr 20, 2010"
460,2010,D1,4x400,Men,,,Sam Houston St. (A),3:17:19,197.19,,,,LSU Relays (College/Open),"Mar 26, 2010"
461,2010,D1,4x400,Men,,,Delaware State (G),3:17:23,197.23,,,,Coppin State Eagle Twilight,"Apr 29, 2010"
462,2010,D1,4x400,Men,,,Howard (E),3:17:24,197.24,,,,Joe Hilton Carolina Fast Times,"Apr 10, 2010"
463,2010,D1,4x400,Men,,,Hartford (F),3:17:26,197.26,,,,America East Championships,"May 1, 2010"
464,2010,D1,4x400,Men,,,Fordham (C),3:17:28,197.28,,,,45th Colonial Relays,"Apr 2, 2010"
465,2010,D1,4x400,Men,,,N.C. Central (C),3:17:29,197.29,,,,Aggie Relays,"Apr 2, 2010"
466,2010,D1,4x400,Men,,,Northern Iowa (I),3:17:30,197.3,,,,Musco Invitational,"May 1, 2010"
467,2010,D1,4x400,Men,,,Washington (C),3:17:35,197.35,,,,Pac-10 Track & Field Championships,"May 15, 2010"
467,2010,D1,4x400,Men,,,Kansas State (A),3:17:35,197.35,,,,2010 Arizona State Invitational,"Mar 26, 2010"
469,2010,D1,4x400,Men,,,North Carolina (A),3:17:37,197.37,,,,Wake Forest Open,"Mar 19, 2010"
470,2010,D1,4x400,Men,,,Boston U. (A),3:17:39,197.39,,,,2010 Florida Relays,"Apr 2, 2010"
471,2010,D1,4x400,Men,,,Illinois (D),3:17:40,197.4,,,,Illinois Twilight,"Apr 30, 2010"
472,2010,D1,4x400,Men,,,Louisville (C),3:17:42,197.42,,,,Lenny Lyle / Clarke Wood Invite,"Apr 16, 2010"
472,2010,D1,4x400,Men,,,Rice (G),3:17:42,197.42,,,,Texas Invite,"May 1, 2010"
474,2010,D1,4x400,Men,,,Fresno State (C),3:17:43,197.43,,,,USC Trojan Invitational,"Mar 19, 2010"
474,2010,D1,4x400,Men,,,La Salle (B),3:17:43,197.43,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
476,2010,D1,4x400,Men,,,Southern Utah (E),3:17:44,197.44,,,,2010 Pomona-Pitzer Track & Field Invite (Invited Colleges),"Apr 10, 2010"
477,2010,D1,4x400,Men,,,Eastern Illinois (G),3:17:46,197.46,,,,Lee Calhoun Invitational,"Apr 10, 2010"
478,2010,D1,4x400,Men,,,Ohio State (B),3:17:48,197.48,,,,Raleigh Relays,"Mar 26, 2010"
479,2010,D1,4x400,Men,,,Savannah State (E),3:17:50,197.5,,,,2010 Florida Relays,"Apr 2, 2010"
479,2010,D1,4x400,Men,,,Texas Southern (C),3:17:50,197.5,,,,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
479,2010,D1,4x400,Men,,,Western Kentucky (B),3:17:50,197.5,,,,WKU Hilltopper Relays,"Apr 9, 2010"
482,2010,D1,4x400,Men,,,Notre Dame (B),3:17:56,197.56,,,,Purdue Mike Poehlein Invitational,"Apr 2, 2010"
483,2010,D1,4x400,Men,,,N.C. Central (B),3:17:57,197.57,,,,Raleigh Relays,"Mar 26, 2010"
484,2010,D1,4x400,Men,,,Northern Arizona (C),3:17:58,197.58,,,,2010 Big Sky Conference Championships,"May 12, 2010"
485,2010,D1,4x400,Men,,,Indiana State (C),3:17:59,197.59,,,,Sea Ray Relays,"Apr 7, 2010"
486,2010,D1,4x400,Men,,,Seton Hall (D),3:17:64,197.64,,,,45th Colonial Relays,"Apr 2, 2010"
486,2010,D1,4x400,Men,,,Liberty (B),3:17:64,197.64,,,,Raleigh Relays,"Mar 26, 2010"
486,2010,D1,4x400,Men,,,Cincinnati (D),3:17:64,197.64,,,,Early Bird Relays,"Mar 20, 2010"
489,2010,D1,4x400,Men,,,Penn (H),3:17:68,197.68,,,,Penn Relays,"Apr 20, 2010"
489,2010,D1,4x400,Men,,,Boise State (B),3:17:68,197.68,,,,2010 Arizona State Invitational,"Mar 26, 2010"
491,2010,D1,4x400,Men,,,Sam Houston St. (C),3:17:69,197.69,,,,2010 Clyde Littlefield Texas Relays,"Mar 31, 2010"
491,2010,D1,4x400,Men,,,Arkansas State (D),3:17:69,197.69,,,,Ole Miss Invitational,"Apr 10, 2010"
493,2010,D1,4x400,Men,,,Navy (D),3:17:71,197.71,,,,Penn Relays,"Apr 20, 2010"
494,2010,D1,4x400,Men,,,Portland State (E),3:17:72,197.72,,,,2010 Big Sky Conference Championships,"May 12, 2010"
