POSITION,CHAMP_YEAR,DIVISION,EVENT,SEX,ATHLETE,YEAR,TEAM,TIME,TIME_SECS,MARK,CONV,POINTS,MEET,MEET DATE
14,2015,D2,TJ,Women,"Reagan, Brittani",JR-3,Missouri Southern,,,12.26m,"40' 2.75""",,MIAA Conference Championships,"May 1, 2015"
15,2015,D2,TJ,Women,"Mitchell, Tiara",SR-4,New Haven,,,12.19m,"40' 0""",,Northeast-10 Outdoor Track & Field Championships,"May 1, 2015"
16,2015,D2,TJ,Women,"Jenkins, Amira",SO-2,Pittsburg St.,,,12.18m,"39' 11.5""",,MIAA Conference Championships,"May 1, 2015"
17,2015,D2,TJ,Women,"Hunt, Sarah",SO-2,Shippensburg,,,12.15m,"39' 10.5""",,PSAC Outdoor Track and Field Championships,"Apr 30, 2015"
18,2015,D2,TJ,Women,"Cook, Amber",JR-3,Lewis,,,12.13m,"39' 9.75""",,Kansas Relays,"Apr 15, 2015"
19,2015,D2,TJ,Women,"Matthews, Jessica",JR-3,Clayton State,,,12.07m,"39' 7.25""",,Raleigh Relays,"Mar 27, 2015"
20,2015,D2,TJ,Women,"Gatignol, Marion",FR-1,West Texas A&M,,,12.03m,"39' 5.75""",,Texas Tech Red Raider Open,"Apr 30, 2015"
20,2015,D2,TJ,Women,"Uhunmwangho, Amenze",JR-3,St. Augustine's,,,12.03m,"39' 5.75""",,2015 Liberty Twilight,"Apr 29, 2015"
22,2015,D2,TJ,Women,"Veroeven, Anna",SR-4,Minnesota State,,,12.02m,"39' 5.25""",,Northern Sun Conference Meet,"May 8, 2015"
23,2015,D2,TJ,Women,"Davis, Chyna",SR-4,Tiffin,,,11.99m,"39' 4""",,2015 GLIAC Outdoor Track & Field Championships,"Apr 30, 2015"
24,2015,D2,TJ,Women,"Bartz, Andrea",SO-2,Winona State,,,11.96m,"39' 3""",,Northern Sun Conference Meet,"May 8, 2015"
1,2015,D3,100,Men,"Dennis, Thurgood",SR-4,Wis.-Eau Claire,10:47,10.47,,,,Phil Esten Challenge,"Apr 16, 2015"
2,2015,D3,100,Men,"Winters, Ernest",FR-1,Dubuque,10:49,10.49,,,,Wartburg Outdoor Select,"Apr 2, 2015"
3,2015,D3,100,Men,"Gray, Bruce",SR-4,Greenville,10:51,10.51,,,,EIU Twilight 2015,"May 8, 2015"
3,2015,D3,100,Men,"Lee, Winston",SO-2,Cobleskill,10:51,10.51,,,,NYSCTC Outdoor Championships (Roster Submission),"May 1, 2015"
3,2015,D3,100,Men,"Gambill, Nicodemus",SO-2,Utica,10:51,10.51,,,,Oneonta May Meet,"May 9, 2015"
6,2015,D3,100,Men,"Austin, Tyler",SR-4,Salisbury,10:53,10.53,,,,2015 Capital Athletic Conference Outdoor Track & Field Champ,"May 2, 2015"
7,2015,D3,100,Men,"Paynotta, David",JR-3,Wis.-River Falls,10:55,10.55,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
8,2015,D3,100,Men,"Koenen, Alex",JR-3,Wis.-La Crosse,10:56,10.56,,,,UW - La Crosse Eagle Open,"May 8, 2015"
8,2015,D3,100,Men,"Phillips, Jeremy",SR-4,Rhodes,10:56,10.56,,,,Southern Athletic Association Track & Field Championships,"Apr 24, 2015"
10,2015,D3,100,Men,"Allan, Naji",JR-3,Wis.-Oshkosh,10:59,10.59,,,,UW - La Crosse Eagle Open,"May 8, 2015"
11,2015,D3,100,Men,"Flemington, Jordan",FR-1,Nebraska Wesleyan,10:6,10.6,,,,GPAC 2015 Outdoor Track & Field Championship,"May 1, 2015"
12,2015,D3,100,Men,"Witt, Parker",FR-1,Wis.-Whitewater,10:61,10.61,,,,UW-La Crosse Qualifier,"May 15, 2015"
13,2015,D3,100,Men,"Speegle, Myles",SO-2,Redlands,10:64,10.64,,,,2015 SCIAC Track & Field Championships,"May 1, 2015"
13,2015,D3,100,Men,"Colley, Gavin",SR-4,Widener,10:64,10.64,,,,Morgan State Legacy Track & Field Meet,"Apr 17, 2015"
15,2015,D3,100,Men,"Gonsalves, Nick",SO-2,La Verne,10:66,10.66,,,,2015 SCIAC Track & Field Championships,"May 1, 2015"
16,2015,D3,100,Men,"Garcia, Melique",SR-4,Cortland St.,10:67,10.67,,,,UAlbany Purple & Gold Last Chance Meet,"May 8, 2015"
16,2015,D3,100,Men,"Colucci, Joey",JR-3,Redlands,10:67,10.67,,,,Redlands Last Chance Qualifier,"May 14, 2015"
16,2015,D3,100,Men,"Pegan, Hugh",FR-1,Occidental,10:67,10.67,,,,2015 SCIAC Track & Field Championships,"May 1, 2015"
19,2015,D3,100,Men,"Devore, David",SR-4,Augustana (Ill.),10:68,10.68,,,,CCIW Outdoor Track & Field Championships,"May 1, 2015"
19,2015,D3,100,Men,"Selman, Paul",FR-1,Millikin,10:68,10.68,,,,CCIW Outdoor Track & Field Championships,"May 1, 2015"
19,2015,D3,100,Men,"Crockett, Jordan",SR-4,Wis.-River Falls,10:68,10.68,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
19,2015,D3,100,Men,"Lowery, DaJahn",SO-2,Wesley,10:68,10.68,,,,2015 Salisbury University Elite Final Qualifying Meet,"May 15, 2015"
19,2015,D3,100,Men,"Ofori-Atta, Katakyie",JR-3,Williams,10:68,10.68,,,,2015 PLNU Collegiate Invitational,"Mar 28, 2015"
24,2015,D3,100,Men,"Witt, Cooper",SR-4,Carroll,10:69,10.69,,,,Carroll University Invite,"May 2, 2015"
1,2015,D3,100,Women,"Heafy, Meg",JR-3,Wis.-La Crosse,11:58,11.58,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
2,2015,D3,100,Women,"Fehler, Carly",SR-4,Wis.-Eau Claire,11:62,11.62,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
3,2015,D3,100,Women,"Wright, Adriana",SO-2,Lehman,11:72,11.72,,,,CTC Championships,"Apr 17, 2015"
4,2015,D3,100,Women,"Baldwin, Alexis",SO-2,Texas-Tyler,11:81,11.81,,,,UW - La Crosse Eagle Open,"May 8, 2015"
5,2015,D3,100,Women,"Ogede, Daisy",SO-2,Washington U.,11:92,11.92,,,,UAA Outdoor Track & Field Championships,"Apr 25, 2015"
6,2015,D3,100,Women,"Abraham, Tyra",FR-1,Claremont-Mudd-Scripps,11:93,11.93,,,,2015 SCIAC Track & Field Championships,"May 1, 2015"
7,2015,D3,100,Women,"Joiner, Nia",JR-3,Illinois Wesleyan,11:94,11.94,,,,CCIW Outdoor Track & Field Championships,"May 1, 2015"
8,2015,D3,100,Women,"Davis, Abigail",JR-3,Central College,11:95,11.95,,,,Monmouth fighting Scots Outdoor-,"May 2, 2015"
8,2015,D3,100,Women,"Goode, Tiarra",SR-4,Birmingham-Southern,11:95,11.95,,,,Southern Athletic Association Track & Field Championships,"Apr 24, 2015"
10,2015,D3,100,Women,"Williams, Shailah",JR-3,Rowan,11:97,11.97,,,,New Jersey Athletic Conference Outdoor Championships,"May 2, 2015"
11,2015,D3,100,Women,"Hardeman, Brianna",FR-1,Rhodes,11:98,11.98,,,,Southern Athletic Association Track & Field Championships,"Apr 24, 2015"
12,2015,D3,100,Women,"Dynes, Erica",JR-3,Wartburg,12:0,12.0,,,,UW-La Crosse Qualifier,"May 15, 2015"
12,2015,D3,100,Women,"Simpkins, Deterrica",FR-1,Aurora,12:0,12.0,,,,2015 NACC Outdoor Track & Field Championships,"May 1, 2015"
14,2015,D3,100,Women,"Ludwigson, Jaime",SR-4,Wis.-La Crosse,12:01,12.01,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
15,2015,D3,100,Women,"Whitehall, Allanah",JR-3,Puget Sound,12:02,12.02,,,,Pacific Luau Invite,"Apr 11, 2015"
15,2015,D3,100,Women,"Gillon, Tiahna",SO-2,La Verne,12:02,12.02,,,,2015 SCIAC Track & Field Championships,"May 1, 2015"
17,2015,D3,100,Women,"Harrison, Alexis",JR-3,Tufts,12:04,12.04,,,,2015 NESCAC Outdoor Track & Field Championships,"Apr 25, 2015"
17,2015,D3,100,Women,"Worachek, Kelsey",FR-1,Wis.-Eau Claire,12:04,12.04,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
19,2015,D3,100,Women,"Herrmann, Angela",JR-3,Illinois Wesleyan,12:05,12.05,,,,Benedictine Eagle Invitational,"Apr 11, 2015"
19,2015,D3,100,Women,"Hillman, Miasia",SR-4,Alfred,12:05,12.05,,,,UAlbany Purple & Gold Last Chance Meet,"May 8, 2015"
21,2015,D3,100,Women,"Coklow, Camille",JR-3,Mount Holyoke,12:06,12.06,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
22,2015,D3,100,Women,"Huber, Jess",JR-3,Plattsburgh St.,12:07,12.07,,,,SUNYAC Outdoor Track & Field Championships,"May 1, 2015"
22,2015,D3,100,Women,"Blake, Karen",SO-2,Amherst,12:07,12.07,,,,2015 NESCAC Outdoor Track & Field Championships,"Apr 25, 2015"
24,2015,D3,100,Women,"Dunham, Jazmin",SR-4,Buffalo State,12:09,12.09,,,,10th Annual Gator Invitational,"May 8, 2015"
1,2015,D3,10000,Men,"Mazaheri, Bijan",JR-3,Williams,29:39:27,1779.27,,,,Larry Ellis (College),"Apr 17, 2015"
2,2015,D3,10000,Men,"LaMere, Ian",SO-2,Wis.-Platteville,29:45:54,1785.54,,,,49th Hillsdale College GINA Relays,"Apr 23, 2015"
3,2015,D3,10000,Men,"Jenkins, Patrick",SR-4,Wis.-Stout,29:51:42,1791.42,,,,49th Hillsdale College GINA Relays,"Apr 23, 2015"
4,2015,D3,10000,Men,"Meyer, Phillip",SR-4,St. Olaf,30:08:13,1808.13,,,,2015 Drake Relays presented by Hy-Vee,"Apr 22, 2015"
5,2015,D3,10000,Men,"Morrison, Travis",SR-4,North Central (Ill.),30:10:62,1810.62,,,,2015 Wheaton Invitational,"Apr 1, 2015"
6,2015,D3,10000,Men,"Degen, George",SR-4,Carnegie Mellon,30:13:03,1813.03,,,,Bison Outdoor Classic,"Apr 11, 2015"
7,2015,D3,10000,Men,"Decker, Cole",JR-3,Central College,30:14:82,1814.82,,,,Mt. SAC Relays,"Apr 16, 2015"
8,2015,D3,10000,Men,"Marcantonio, Nick",JR-3,Cortland St.,30:25:88,1825.88,,,,2015 Penn Relays,"Apr 23, 2015"
9,2015,D3,10000,Men,"Mugan, Ryan",JR-3,Wis.-Eau Claire,30:30:08,1830.08,,,,49th Hillsdale College GINA Relays,"Apr 23, 2015"
10,2015,D3,10000,Men,"Christian, Joel",SR-4,Haverford,30:33:30,1833.3,,,,Larry Ellis (College),"Apr 17, 2015"
11,2015,D3,10000,Men,"McMahon, Kevin",SR-4,North Central (Ill.),30:33:70,1833.7,,,,NCC Gregory Final Qualifier,"May 14, 2015"
12,2015,D3,10000,Men,"Johnsrud, Derek",SR-4,Wis.-Oshkosh,30:34:74,1834.74,,,,49th Hillsdale College GINA Relays,"Apr 23, 2015"
13,2015,D3,10000,Men,"Leitner, Christian",JR-3,Wis.-Eau Claire,30:34:99,1834.99,,,,NCC Gregory Final Qualifier,"May 14, 2015"
14,2015,D3,10000,Men,"Hornor, Hart",JR-3,Carleton,30:36:07,1836.07,,,,Phil Esten Challenge,"Apr 16, 2015"
15,2015,D3,10000,Men,"Anderson, Ethan",JR-3,Calvin,30:37:88,1837.88,,,,49th Hillsdale College GINA Relays,"Apr 23, 2015"
16,2015,D3,10000,Men,"Bibb, Trevor",SR-4,St. Lawrence,30:39:06,1839.06,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
17,2015,D3,10000,Men,"Stender, Nick",SR-4,Dickinson,30:41:10,1841.1,,,,Bison Outdoor Classic,"Apr 11, 2015"
18,2015,D3,10000,Men,"Deyo, Matthew",JR-3,MIT,30:42:78,1842.78,,,,New England DIII Outdoor Track and Field Championships,"Apr 30, 2015"
19,2015,D3,10000,Men,"Hussein, Mohamed",FR-1,Amherst,30:43:89,1843.89,,,,NEICAAA Track and Field Outdoor Championship,"May 7, 2015"
20,2015,D3,10000,Men,"Plank, Zach",SO-2,North Central (Ill.),30:45:93,1845.93,,,,2015 Drake Relays presented by Hy-Vee,"Apr 22, 2015"
21,2015,D3,10000,Men,"Winchel, Jason",JR-3,Wis.-Platteville,30:46:74,1846.74,,,,49th Hillsdale College GINA Relays,"Apr 23, 2015"
22,2015,D3,10000,Men,"Karski, Tadhg",SR-4,John Carroll,30:48:35,1848.35,,,,Bison Outdoor Classic,"Apr 11, 2015"
23,2015,D3,10000,Men,"Hayes, Bryan",JR-3,La Verne,30:48:65,1848.65,,,,Mt. SAC Relays,"Apr 16, 2015"
24,2015,D3,10000,Men,"Becker, Ryan",SO-2,Washington U.,30:49:45,1849.45,,,,NCC Gregory Final Qualifier,"May 14, 2015"
1,2015,D3,10000,Women,"Loeb, Frances",SR-4,Johns Hopkins,34:42:63,2082.63,,,,Raleigh Relays,"Mar 27, 2015"
2,2015,D3,10000,Women,"Masterson, Abrah",SO-2,Cornell College,35:06:85,2106.85,,,,2015 Drake Relays presented by Hy-Vee,"Apr 22, 2015"
3,2015,D3,10000,Women,"Mostatabi, Sara",SR-4,Claremont-Mudd-Scripps,35:29:43,2129.43,,,,Mt. SAC Relays,"Apr 16, 2015"
4,2015,D3,10000,Women,"Mead, Laura",JR-3,Wis.-La Crosse,35:35:95,2135.95,,,,2015 Drake Relays presented by Hy-Vee,"Apr 22, 2015"
5,2015,D3,10000,Women,"Gottlieb	, Bridget",FR-1,Johns Hopkins,35:36:40,2136.4,,,,Raleigh Relays,"Mar 27, 2015"
6,2015,D3,10000,Women,"Pepin, Gabrielle",JR-3,St. Thomas (Minn.),35:39:63,2139.63,,,,2015 Drake Relays presented by Hy-Vee,"Apr 22, 2015"
7,2015,D3,10000,Women,"Campbell, Catie",SR-4,Mount Union,35:42:56,2142.56,,,,Raleigh Relays,"Mar 27, 2015"
8,2015,D3,10000,Women,"Drapeau, Alyssa",SO-2,Oneonta,35:47:32,2147.32,,,,2015 Penn Relays,"Apr 23, 2015"
9,2015,D3,10000,Women,"Danner, Sarah",SR-4,Calvin,35:53:44,2153.44,,,,49th Hillsdale College GINA Relays,"Apr 23, 2015"
10,2015,D3,10000,Women,"Bettis, Christin",JR-3,Rowan,35:54:55,2154.55,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
11,2015,D3,10000,Women,"Rutkowski, Sarah",SR-4,Dickinson,36:00:90,2160.9,,,,Bison Outdoor Classic,"Apr 11, 2015"
12,2015,D3,10000,Women,"McVay , Elaine",SR-4,MIT,36:01:36,2161.36,,,,New England DIII Outdoor Track and Field Championships,"Apr 30, 2015"
12,2015,D3,10000,Women,"Thorn, Kathleen",JR-3,Wis.-Stout,36:01:36,2161.36,,,,49th Hillsdale College GINA Relays,"Apr 23, 2015"
14,2015,D3,10000,Women,"Meehan, Sophia",JR-3,Johns Hopkins,36:02:01,2162.01,,,,Centennial Conference Outdoor Track & Field Championhsips,"May 1, 2015"
15,2015,D3,10000,Women,"Costanzo, Megan",JR-3,North Central (Ill.),36:05:13,2165.13,,,,2015 Wheaton Invitational,"Apr 1, 2015"
16,2015,D3,10000,Women,"Walsh, Adrian",SO-2,Middlebury,36:06:08,2166.08,,,,NEICAAA Track and Field Outdoor Championship,"May 7, 2015"
17,2015,D3,10000,Women,"Zeinstra, Nicole",JR-3,MIT,36:06:76,2166.76,,,,NEICAAA Track and Field Outdoor Championship,"May 7, 2015"
18,2015,D3,10000,Women,"Rabenold, Emily",JR-3,Grove City,36:09:35,2169.35,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
19,2015,D3,10000,Women,"Trant, Shannon",JR-3,RPI,36:17:78,2177.78,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
20,2015,D3,10000,Women,"Sinclair, Lexi",JR-3,Amherst,36:18:87,2178.87,,,,2015 NESCAC Outdoor Track & Field Championships,"Apr 25, 2015"
21,2015,D3,10000,Women,"Hughes, Ashton",JR-3,Geneseo St.,36:20:46,2180.46,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
22,2015,D3,10000,Women,"Jordan, Mariah",SO-2,Manchester,36:25:66,2185.66,,,,Washington University of St. Louis Invitational,"Mar 27, 2015"
23,2015,D3,10000,Women,"Rick, Alexa",SR-4,Ithaca,36:26:91,2186.91,,,,2015 Penn Relays,"Apr 23, 2015"
24,2015,D3,10000,Women,"Kerwin, Sarah Jane",SR-4,Oberlin,36:26:98,2186.98,,,,Bison Outdoor Classic,"Apr 11, 2015"
1,2015,D3,100H,Women,"Wright, Adriana",SO-2,Lehman,13:64,13.64,,,,CUNYAC Outdoor Track & Field Championships,"May 3, 2015"
2,2015,D3,100H,Women,"Renfro, Madison",JR-3,North Central (Ill.),13:94,13.94,,,,CCIW Outdoor Track & Field Championships,"May 1, 2015"
3,2015,D3,100H,Women,"Johnson, Sara",JR-3,Ohio Wesleyan,14:01,14.01,,,,North Coast Athletic Conference Championships,"May 1, 2015"
4,2015,D3,100H,Women,"Dunham, Jazmin",SR-4,Buffalo State,14:15,14.15,,,,10th Annual Gator Invitational,"May 8, 2015"
5,2015,D3,100H,Women,"Winters, Melanie",SR-4,Baldwin Wallace,14:19,14.19,,,,OWU Ron Althoff Final Qualifying Meet,"May 11, 2015"
6,2015,D3,100H,Women,"Gordee, Claire",JR-3,Wis.-La Crosse,14:22,14.22,,,,UW-La Crosse Ashton May Invite,"Apr 3, 2015"
7,2015,D3,100H,Women,"Ludwigson, Jaime",SR-4,Wis.-La Crosse,14:24,14.24,,,,UW-La Crosse Ashton May Invite,"Apr 3, 2015"
8,2015,D3,100H,Women,"McCauley, Erin",SR-4,Wis.-La Crosse,14:25,14.25,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
9,2015,D3,100H,Women,"Goode, Tiarra",SR-4,Birmingham-Southern,14:28,14.28,,,,NCC Gregory Final Qualifier,"May 14, 2015"
10,2015,D3,100H,Women,"Allen, Marilyn",JR-3,Tufts,14:31,14.31,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
11,2015,D3,100H,Women,"Fleshner, Bayley",SR-4,Simpson (Iowa),14:35,14.35,,,,UW-La Crosse Qualifier,"May 15, 2015"
11,2015,D3,100H,Women,"Brandenburg, Elizabeth",SO-2,Loras,14:35,14.35,,,,Iowa Conference Outdoor Track & Field Championshiops,"May 7, 2015"
13,2015,D3,100H,Women,"Zimmerman, Meredith",SR-4,Central College,14:39,14.39,,,,Central - Coe - Simpson Tri,"Apr 18, 2015"
14,2015,D3,100H,Women,"Edge, Dallas",SO-2,Linfield,14:44,14.44,,,,Linfield Open,"May 9, 2015"
14,2015,D3,100H,Women,"Kraske, Rachael",SR-4,George Fox,14:44,14.44,,,,Linfield Open,"May 9, 2015"
16,2015,D3,100H,Women,"Harmon, Jill",JR-3,Illinois Wesleyan,14:45,14.45,,,,CCIW Outdoor Track & Field Championships,"May 1, 2015"
17,2015,D3,100H,Women,"Weatherall, Grace",JR-3,Williams,14:48,14.48,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
18,2015,D3,100H,Women,"Sherry, Taylor",JR-3,Wis.-Oshkosh,14:49,14.49,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
19,2015,D3,100H,Women,"Ezenwa, Enuma",SR-4,Christopher Newport,14:5,14.5,,,,OWU Ron Althoff Final Qualifying Meet,"May 11, 2015"
20,2015,D3,100H,Women,"Benway, Christine",SR-4,Ithaca,14:53,14.53,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
20,2015,D3,100H,Women,"Pellegrini, Liz",JR-3,WPI,14:53,14.53,,,,NEICAAA Track and Field Outdoor Championship,"May 7, 2015"
22,2015,D3,100H,Women,"Cavanaugh, Katherine",JR-3,Gettysburg,14:54,14.54,,,,Little 3 Championship,"Mar 21, 2015"
22,2015,D3,100H,Women,"Biswal, Divya",SR-4,St. Lawrence,14:54,14.54,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
24,2015,D3,100H,Women,"Gray, Cheyenne",SR-4,Wis.-Stout,14:56,14.56,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
1,2015,D3,110H,Men,"Campbell, Luke",JR-3,Salisbury,14:07,14.07,,,,2015 Colonial Relays,"Apr 2, 2015"
2,2015,D3,110H,Men,"Gibson, Terrence",SR-4,Worcester State,14:09,14.09,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
3,2015,D3,110H,Men,"Arnold, Dan",FR-1,Wis.-Platteville,14:27,14.27,,,,UW - La Crosse Eagle Open,"May 8, 2015"
4,2015,D3,110H,Men,"Posthauer, Ronnie",SR-4,Wabash,14:28,14.28,,,,Al Owens Open,"Apr 17, 2015"
5,2015,D3,110H,Men,"Otto, Daniel",JR-3,Wis.-La Crosse,14:31,14.31,,,,WIAC Track and Field Outdoor Championships,"May 1, 2015"
6,2015,D3,110H,Men,"Cooks, Bobby",FR-1,Aurora,14:35,14.35,,,,NCC Gregory Final Qualifier,"May 14, 2015"
6,2015,D3,110H,Men,"Murtagh, Conor",JR-3,Bridgewater St.,14:35,14.35,,,,NEICAAA Track and Field Outdoor Championship,"May 7, 2015"
8,2015,D3,110H,Men,"Benjamin, David",FR-1,Rowan,14:45,14.45,,,,ECAC Division III Outdoor Track & Field Championships,"May 14, 2015"
9,2015,D3,110H,Men,"Bundy, Matt",SR-4,Wesley,14:48,14.48,,,,Morgan State Legacy Track & Field Meet,"Apr 17, 2015"
10,2015,D3,110H,Men,"Kittle, Max",SR-4,Anderson (Ind.),14:52,14.52,,,,NCC Dr. Keeler Track & Field Invitational,"May 7, 2015"
11,2015,D3,110H,Men,"Roemerman, Dan",JR-3,Central College,14:55,14.55,,,,Central - Coe - Simpson Tri,"Apr 18, 2015"
12,2015,D3,110H,Men,"Shinn, Joe",JR-3,Cortland St.,14:56,14.56,,,,UAlbany Purple & Gold Last Chance Meet,"May 8, 2015"
13,2015,D3,110H,Men,"Judd, Mike",JR-3,Wis.-Whitewater,14:57,14.57,,,,UW - La Crosse Eagle Open,"May 8, 2015"
13,2015,D3,110H,Men,"Alviene, Jake",JR-3,Oneonta,14:57,14.57,,,,Muhlenberg Spring Invitational,"Apr 4, 2015"
15,2015,D3,110H,Men,"Page, Rylan",JR-3,Wis.-Eau Claire,14:59,14.59,,,,UW-La Crosse Qualifier,"May 15, 2015"
16,2015,D3,110H,Men,"Wadlington, Adam",JR-3,Wabash,14:6,14.6,,,,OWU Ron Althoff Final Qualifying Meet,"May 11, 2015"
17,2015,D3,110H,Men,"Kalinay, Dylan",FR-1,Simpson (Iowa),14:61,14.61,,,,UW-La Crosse Qualifier,"May 15, 2015"
18,2015,D3,110H,Men,"Taft, Samuel",SR-4,Brockport St.,14:62,14.62,,,,SUNYAC Outdoor Track & Field Championships,"May 1, 2015"
18,2015,D3,110H,Men,"Cook, Roemello",JR-3,Ohio Wesleyan,14:62,14.62,,,,OWU Ron Althoff Final Qualifying Meet,"May 11, 2015"
20,2015,D3,110H,Men,"Mason, Zion",SO-2,North Central (Ill.),14:63,14.63,,,,CCIW Outdoor Track & Field Championships,"May 1, 2015"
21,2015,D3,110H,Men,"Williams, Nick",SR-4,John Carroll,14:64,14.64,,,,OWU Ron Althoff Final Qualifying Meet,"May 11, 2015"
21,2015,D3,110H,Men,"Attoh-Okine, Roland",FR-1,Wesley,14:64,14.64,,,,Morgan State Legacy Track & Field Meet,"Apr 17, 2015"
21,2015,D3,110H,Men,"Roach, Jordan",FR-1,Christopher Newport,14:64,14.64,,,,2015 Capital Athletic Conference Outdoor Track & Field Champ,"May 2, 2015"
21,2015,D3,110H,Men,"Zarnoth, Brandon",SR-4,Wis.-Eau Claire,14:64,14.64,,,,UW-La Crosse Ashton May Invite,"Apr 3, 2015"
1,2015,D3,1500,Men,"Marquardt, Charlie",JR-3,Haverford,3:43:84,223.84,,,,Swarthmore Final Qualifier,"May 11, 2015"
2,2015,D3,1500,Men,"Campbell, Jake",JR-3,St. Olaf,3:45:73,225.73,,,,Phil Esten Challenge,"Apr 16, 2015"
3,2015,D3,1500,Men,"Escher, Paul",JR-3,St. Olaf,3:46:42,226.42,,,,Phil Esten Challenge,"Apr 16, 2015"
4,2015,D3,1500,Men,"Clark, Josh",JR-3,Washington U.,3:46:90,226.9,,,,NCC Dr. Keeler Track & Field Invitational,"May 7, 2015"
5,2015,D3,1500,Men,"Sebhat, Aron",JR-3,North Central (Ill.),3:47:14,227.14,,,,NCC Dr. Keeler Track & Field Invitational,"May 7, 2015"
6,2015,D3,1500,Men,"Harnish, Michael",SR-4,Lebanon Valley,3:47:68,227.68,,,,Swarthmore Final Qualifier,"May 11, 2015"
7,2015,D3,1500,Men,"Lara, Roberto",FR-1,Wis.-Oshkosh,3:47:95,227.95,,,,UW-La Crosse Qualifier,"May 15, 2015"
7,2015,D3,1500,Men,"Cross, Will",SR-4,Elmhurst,3:47:95,227.95,,,,NCC Dr. Keeler Track & Field Invitational,"May 7, 2015"
9,2015,D3,1500,Men,"Coffey, Joe",SO-2,St. Olaf,3:48:29,228.29,,,,UW-La Crosse Qualifier,"May 15, 2015"
10,2015,D3,1500,Men,"Inde, Aldis",SR-4,Williams,3:48:32,228.32,,,,2015 NESCAC Outdoor Track & Field Championships,"Apr 25, 2015"
11,2015,D3,1500,Men,"Molineux, Evan",JR-3,Claremont-Mudd-Scripps,3:48:51,228.51,,,,Occidental Distance Carnival Spring Classic,"Mar 13, 2015"
12,2015,D3,1500,Men,"Wintheiser, Grant",SR-4,St. Olaf,3:48:70,228.7,,,,UW-La Crosse Qualifier,"May 15, 2015"
13,2015,D3,1500,Men,"Giannino, Matt",SR-4,RIT,3:48:79,228.79,,,,Swarthmore Final Qualifier,"May 11, 2015"
14,2015,D3,1500,Men,"Feichtinger, Thomas",JR-3,St. John's (Minn.),3:48:86,228.86,,,,UW-La Crosse Qualifier,"May 15, 2015"
15,2015,D3,1500,Men,"Sealand, Joshua",SO-2,Claremont-Mudd-Scripps,3:49:20,229.2,,,,Occidental Invitational (College/University),"May 9, 2015"
16,2015,D3,1500,Men,"Goelz, Andrew",JR-3,Lebanon Valley,3:49:33,229.33,,,,Swarthmore Final Qualifier,"May 11, 2015"
17,2015,D3,1500,Men,"Cooper, Matt",SO-2,Wis.-Eau Claire,3:49:53,229.53,,,,UW-La Crosse Qualifier,"May 15, 2015"
18,2015,D3,1500,Men,"Bjork, Sean",SO-2,St. Olaf,3:49:84,229.84,,,,UW-La Crosse Qualifier,"May 15, 2015"
19,2015,D3,1500,Men,"Eggers, Jacob",SO-2,St. Olaf,3:50:18,230.18,,,,UW-La Crosse Qualifier,"May 15, 2015"
20,2015,D3,1500,Men,"Hernandez, Jeremy",FR-1,Ramapo,3:50:40,230.4,,,,Swarthmore Final Qualifier,"May 11, 2015"
21,2015,D3,1500,Men,"Black, Mitchell",JR-3,Tufts,3:50:70,230.7,,,,2015 NESCAC Outdoor Track & Field Championships,"Apr 25, 2015"
22,2015,D3,1500,Men,"Murphy, Grant",SO-2,Emory,3:50:91,230.91,,,,NCC Gregory Final Qualifier,"May 14, 2015"
22,2015,D3,1500,Men,"Kerska, Garrett",SR-4,Wis.-La Crosse,3:50:91,230.91,,,,UW - La Crosse Eagle Open,"May 8, 2015"
24,2015,D3,1500,Men,"Boyce, Nick",JR-3,Wabash,3:51:05,231.05,,,,North Coast Athletic Conference Championships,"May 1, 2015"
1,2015,D3,1500,Women,"Serres, Tricia",JR-3,Luther,4:25:56,265.56,,,,Iowa Conference Outdoor Track & Field Championshiops,"May 7, 2015"
2,2015,D3,1500,Women,"Shine, Rachael",SO-2,Oneonta,4:27:16,267.16,,,,Bison Outdoor Classic,"Apr 11, 2015"
